"avg_price","category_nodes","yt_followers","sales_count","@timestamp","ig_followers","rank_num","sales_total","rank_date","sales_inc","tw_followers","fb_followers","pin_followers","tt_followers","category_id","last_rank_num","country_code","products_total","shop_id","ads_7_count","shop_domain","ads_30_count"
"22.55","[]","0","966","2022-11-04T15:05:01.895Z","0","407","1592","2022-10-31","966","0","0","0","0","0","0","IT","432","7408838","0","openshopitalia.it","0"
"96.7","[]","0","1166","2022-11-04T15:05:01.894Z","12883","408","2044","2022-10-31","964","0","0","0","0","0","0","BR","346","7151109","0","strap.com.br","0"
"126.87","[]","0","961","2022-11-04T15:04:59.960Z","0","409","1348","2022-10-31","961","0","0","0","0","0","0","US","191","7660759","0","www.omnifragrance.com","0"
"911.5","[]","0","961","2022-11-04T15:04:59.530Z","0","410","985","2022-10-31","961","0","0","0","0","0","0","IN","12","7376960","0","shoppernext.com","0"
"651.68","[]","0","961","2022-11-04T15:04:59.936Z","0","411","1108","2022-10-31","961","0","0","0","0","0","0","IN","98","7359430","0","jaishankara.in","0"
"40.74","[]","0","960","2022-11-04T15:04:59.531Z","0","412","5612","2022-10-31","960","0","0","0","0","0","0","US","342","7496909","0","www.zlsstyle.com","0"
"32.31","[]","0","959","2022-11-04T15:05:01.368Z","0","413","1232","2022-10-31","959","0","0","0","0","0","0","US","286","7645800","0","joyisthejourneystore.com","0"
"942.2","[]","0","1019","2022-11-04T15:05:02.448Z","0","414","1212","2022-10-31","958","0","0","0","0","0","0","IN","25","7251642","0","zeroharm.in","0"
"42.43","[11765,11766,11064]","0","1128","2022-11-04T15:05:01.332Z","0","415","1582","2022-10-31","957","0","0","0","0","0","0","FR","146","7316736","0","willowtree.fr","0"
"267.17","[]","0","957","2022-11-04T15:05:00.812Z","0","416","2240","2022-10-31","957","0","0","0","0","0","0","AT","559","7378876","0","haushaltsparadies.at","0"
"42.79","[]","0","954","2022-11-04T15:05:01.302Z","1186","417","1302","2022-10-31","954","0","0","0","0","0","0","GB","139","7461324","0","www.spirit-elements.com","0"
"663.05","[]","0","954","2022-11-04T15:05:01.899Z","0","418","1412","2022-10-31","954","0","0","0","0","0","0","US","227","7705673","0","federalmart.com","0"
"350.64","[]","0","952","2022-11-04T15:04:59.284Z","5810","419","1792","2022-10-31","952","0","0","0","0","0","0","SE","239","7409422","0","petlux.se","8"
"1164.11","[]","0","976","2022-11-04T15:05:02.986Z","0","420","2602","2022-10-31","950","0","0","0","0","0","0","MX","329","7295899","0","www.gosh.mx","0"
"32.81","[]","0","978","2022-11-04T15:05:02.471Z","0","421","1084","2022-10-31","947","0","0","0","0","0","0","US","16","7326236","0","shop.jackson-wang.com","0"
"99.18","[]","0","945","2022-11-04T15:05:01.373Z","0","422","1308","2022-10-31","945","0","0","0","0","0","0","AU","256","7531150","0","www.homemerchant.com.au","0"
"23.26","[]","0","1307","2022-11-04T15:05:02.913Z","0","423","2384","2022-10-31","944","0","0","0","0","0","0","FR","9","6903541","0","lympa.eu","0"
"34.35","[]","0","946","2022-11-04T15:05:02.448Z","0","424","1757","2022-10-31","944","0","0","0","0","0","0","US","642","7164918","0","daysofsale.com","0"
"39.14","[]","0","1817","2022-11-04T15:05:01.371Z","0","425","3621","2022-10-31","943","0","0","0","0","0","553","US","84","7037011","0","deliveringjoyllc.com","0"
"3052.07","[]","0","1673","2022-11-04T15:05:01.894Z","0","426","2900","2022-10-31","939","0","0","0","0","0","647","IN","56","6838188","0","genietravel.com","0"
"829.28","[]","0","1104","2022-11-04T15:05:01.860Z","0","427","1383","2022-10-31","936","0","0","0","0","0","0","AU","37","7228211","0","ozontread.com","0"
"32.88","[]","0","933","2022-11-04T15:05:00.756Z","0","428","1766","2022-10-31","933","0","0","0","0","0","0","US","117","7494112","0","discountdelor.com","0"
"702.84","[]","0","932","2022-11-04T15:05:01.372Z","0","429","1208","2022-10-31","932","0","0","0","0","0","0","DE","138","7414168","0","www.roboterversandhaus.de","0"
"31.03","[11765,11828,11064]","0","929","2022-11-04T15:05:00.830Z","0","430","1142","2022-10-31","929","0","0","0","0","0","0","US","105","6917040","0","cutehomeessentials.com","0"
"26.62","[]","0","927","2022-11-04T15:05:00.756Z","0","431","1245","2022-10-31","927","0","0","0","0","0","0","US","80","7542689","0","sapphire-lotus.com","0"
"505.78","[]","0","923","2022-11-04T15:05:02.967Z","39748","432","1782","2022-10-31","923","0","0","0","0","0","0","HK","245","7443109","13","hk.pazzion.com","13"
"101.71","[]","0","1234","2022-11-04T15:05:02.913Z","0","433","3034","2022-10-31","921","0","0","0","0","0","0","MA","223","6964760","0","www.legrossiste.ma","0"
"48.85","[]","0","1258","2022-11-04T15:05:02.447Z","0","434","5628","2022-10-31","919","0","0","0","0","0","0","US","436","6954720","0","imodelluxury.com","0"
"216.25","[]","0","917","2022-11-04T15:05:01.333Z","0","435","2524","2022-10-31","917","0","0","0","0","0","0","AU","133","7747414","0","shoparoos.com.au","0"
"33.56","[]","0","1697","2022-11-04T15:04:59.342Z","0","436","4440","2022-10-31","916","0","0","0","0","0","613","US","185","6928919","0","kcclosetboutique.com","0"
"1016.4","[12274,12338,12362]","0","1047","2022-11-04T15:05:02.441Z","0","437","1272","2022-10-31","912","0","0","0","0","0","0","US","123","7252802","0","partner-furniture.com","0"
"52.69","[]","0","910","2022-11-04T15:05:02.967Z","0","438","1322","2022-10-31","910","0","0","0","0","0","0","CH","68","7731522","0","ellabo.ch","0"
"42.25","[]","0","909","2022-11-04T15:05:02.442Z","0","439","3135","2022-10-31","909","0","0","0","0","0","0","US","313","7516538","0","fantasyschanel.com","0"
"34.66","[]","0","907","2022-11-04T15:05:01.333Z","0","440","1385","2022-10-31","907","0","0","0","0","0","0","US","75","7749677","0","missmaeboutique.com","0"
"42.12","[]","0","904","2022-11-04T15:05:01.373Z","0","441","1543","2022-10-31","904","0","0","0","0","0","0","US","147","7798593","0","www.nulukes.com","0"
"891.5","[]","0","903","2022-11-04T15:05:00.206Z","0","442","1119","2022-10-31","903","0","0","0","0","0","0","IN","40","7496745","0","amble.co.in","0"
"26.62","[]","0","954","2022-11-04T15:05:01.896Z","0","443","1039","2022-10-31","901","0","0","0","0","0","0","FR","6","7271661","0","lilyjewellry.com","0"
"17.98","[]","0","1049","2022-11-04T15:05:01.880Z","0","444","2557","2022-10-31","897","0","0","0","0","0","0","US","261","7212257","0","cedarcreekranchboutique.com","0"
"29.43","[12733,12728,12686]","0","1310","2022-11-04T15:05:01.370Z","369","445","2953","2022-10-31","890","0","0","0","0","0","0","US","328","6820091","0","www.ambersturn.com","0"
"664.31","[]","0","943","2022-11-04T15:05:02.448Z","0","446","2702","2022-10-31","888","0","0","0","0","0","0","AU","70","7152988","0","smartsolutionshub.au","0"
"362.08","[]","0","888","2022-11-04T15:04:59.753Z","0","447","1450","2022-10-31","888","0","0","0","0","0","0","US","202","7329578","0","goinggreenebikes.com","0"
"13.11","[11850,11064]","0","1035","2022-11-04T15:05:02.448Z","0","448","1898","2022-10-31","885","0","0","0","0","0","0","US","209","7176722","0","corp.detailclothingtt.com","0"
"54.83","[]","0","881","2022-11-04T15:05:02.968Z","0","449","2206","2022-10-31","881","0","0","0","0","0","0","US","440","7509106","0","www.mercidan.com","0"
"2247.31","[]","0","987","2022-11-04T15:05:02.444Z","0","450","1313","2022-10-31","879","0","0","0","0","0","0","DE","100","7237740","0","isolarpro.de","0"
"41.57","[]","0","1324","2022-11-04T15:05:02.441Z","0","451","1881","2022-10-31","874","0","0","0","0","0","954","AT","21","7163506","0","tierliebling.at","0"
"769852.69","[]","0","873","2022-11-04T15:04:59.936Z","0","452","1837","2022-10-31","873","0","0","0","0","0","0","ID","180","7558850","0","vaia.co.id","0"
"59.52","[]","0","872","2022-11-04T15:04:59.531Z","0","453","1044","2022-10-31","872","0","0","0","0","0","0","US","139","7538835","0","btshomelighting.com","0"
"84.88","[]","0","866","2022-11-04T15:05:01.370Z","29001","454","1077","2022-10-31","866","0","0","0","0","0","0","DK","91","7740097","4","dk.happysoaps.com","4"
"2.98","[]","0","1010","2022-11-04T15:05:02.448Z","0","455","1905","2022-10-31","861","0","0","0","0","0","0","NL","257","7140744","0","www.kknekki.nl","0"
"37.78","[]","0","853","2022-11-04T15:04:59.962Z","0","456","1307","2022-10-31","853","0","0","0","0","0","0","US","193","7512412","0","poshfullyso.com","0"
"223.06","[]","0","849","2022-11-04T15:05:01.373Z","0","457","1133","2022-10-31","849","0","0","0","0","0","0","SE","96","7669792","0","proud.international","0"
"32.48","[]","0","848","2022-11-04T15:05:01.899Z","0","458","961","2022-10-31","848","0","0","0","0","0","0","FR","66","7371366","0","epikaparis.com","0"
"57020.71","[]","0","844","2022-11-04T15:05:01.895Z","0","459","1295","2022-10-31","844","0","0","0","0","0","0","JP","250","7407926","0","ams-web.jp","0"
"154.38","[]","0","842","2022-11-04T15:05:01.373Z","0","460","1779","2022-10-31","842","0","0","0","0","0","0","CH","165","7741950","0","ch.tommy-equestrian.com","0"
"82.47","[]","0","841","2022-11-04T15:05:00.812Z","0","461","1234","2022-10-31","841","0","0","0","0","0","0","DE","321","7323836","0","www.fluxperfect.at","0"
"1099","[12475,17016,12461,18716,12437,14439]","0","869","2022-11-04T15:04:59.282Z","0","462","920","2022-10-31","840","0","0","0","0","0","0","IN","4","7310117","0","brandsbar.in","0"
"0","[]","0","837","2022-11-04T15:05:02.986Z","55347","463","1148","2022-10-31","837","0","0","0","0","0","0","US","125","7617329","0","me.lnkobrand.com","0"
"40.02","[]","0","930","2022-11-04T15:04:59.158Z","0","464","1223","2022-10-31","836","0","0","0","0","0","0","US","84","6992268","0","www.freespiritcollective.com","0"
"193.34","[]","0","888","2022-11-04T15:05:00.206Z","4005","465","1086","2022-10-31","835","0","0","0","0","0","0","IN","64","7272822","0","www.shivdas.in","0"
"1006.85","[]","0","856","2022-11-04T15:05:02.968Z","0","466","970","2022-10-31","835","0","0","0","0","0","0","IN","13","7280584","0","trendyhome.in","0"
"3406.79","[]","0","834","2022-11-04T15:05:01.896Z","10579","467","955","2022-10-31","834","0","0","0","0","0","0","PK","39","7338042","0","mears.pk","7"
"23623.94","[]","0","912","2022-11-04T15:05:02.441Z","0","468","1755","2022-10-31","833","0","0","0","0","0","0","CO","165","7182641","0","lupittas.com","0"
"4877.3","[1774,1745,14900]","0","832","2022-11-04T15:04:59.046Z","0","469","1504","2022-10-31","832","0","0","0","0","0","0","MX","257","6979318","0","contiprint.com.mx","0"
"16455.52","[]","0","1659","2022-11-04T15:05:01.374Z","0","470","20189","2022-10-31","828","0","0","0","0","0","583","NG","230","6857466","0","shop.helaura.com","0"
"67.51","[]","0","828","2022-11-04T15:05:01.303Z","0","471","6958","2022-10-31","828","0","0","0","0","0","0","US","275","7588842","0","www.eelectronicaccessories.com","0"
"153.12","[]","0","1002","2022-11-04T15:05:00.205Z","0","472","2222","2022-10-31","827","0","0","0","0","0","0","BR","79","7095388","0","dudabikestore.com.br","0"
"26.75","[]","0","827","2022-11-04T15:05:00.812Z","0","473","1451","2022-10-31","827","0","0","0","0","0","0","US","266","7359310","0","smartbookbundles.com","0"
"516825.55","[]","0","826","2022-11-04T15:05:02.911Z","0","474","1937","2022-10-31","826","0","0","0","0","0","0","CO","183","7740763","0","www.mismuebles.co","0"
"282.33","[]","0","1697","2022-11-04T15:04:59.341Z","0","475","2682","2022-10-31","824","0","0","0","0","0","557","GH","12","6786191","0","basaw.shop","0"
"422.24","[]","0","820","2022-11-04T15:05:02.471Z","0","476","3080","2022-10-31","820","0","0","0","0","0","0","DK","271","7359053","0","rebelcompany.dk","0"
"35.65","[]","0","4434","2022-11-04T15:05:00.755Z","122","477","10221","2022-10-31","819","0","0","0","0","0","91","GB","181","6885260","0","bigbuttonmobilephone.com","0"
"641.19","[]","0","854","2022-11-04T15:05:00.812Z","0","478","944","2022-10-31","818","0","0","0","0","0","0","IN","32","7287171","0","www.next-generation.life","0"
"31.42","[11064,11765,11828]","0","815","2022-11-04T15:05:00.206Z","0","479","1092","2022-10-31","815","0","0","0","0","0","0","US","104","7477346","0","allhomedecore.com","0"
"35.81","[]","0","811","2022-11-04T15:05:01.368Z","0","480","2053","2022-10-31","811","0","0","0","0","0","0","US","395","7647774","0","www.willowandgraceshop.com","0"
"136750","[]","0","961","2022-11-04T15:05:01.894Z","0","481","1243","2022-10-31","809","0","0","0","0","0","0","CO","40","7116420","0","serezsexualstudio.co","0"
"299","[]","0","808","2022-11-04T15:05:01.282Z","0","482","827","2022-10-31","808","0","0","0","0","0","0","SE","7","7110340","0","lovera.se","0"
"159.72","[]","0","2027","2022-11-04T15:05:00.796Z","0","483","3598","2022-10-31","807","0","0","0","0","0","380","SA","300","7021303","0","hiammy.com","0"
"38.09","[]","0","1080","2022-11-04T15:05:00.205Z","4695","484","1616","2022-10-31","807","0","0","0","0","0","0","US","70","7078088","0","ashevilleteacompany.com","1"
"8.85","[]","0","994","2022-11-04T15:05:00.204Z","1751","485","1297","2022-10-31","797","0","0","0","0","0","0","LT","34","7009691","0","pharmaoil.eu","46"
"22.54","[]","0","1418","2022-11-04T15:04:59.157Z","0","486","8249","2022-10-31","796","0","0","0","0","0","727","US","179","6946782","0","bestpricedhomegoods.com","0"
"7.7","[]","0","877","2022-11-04T15:05:02.913Z","0","487","1108","2022-10-31","793","0","0","0","0","0","0","US","210","7251613","0","carlasecondhandsteals.com","0"
"22.34","[]","0","972","2022-11-04T15:05:01.897Z","0","488","2021","2022-10-31","784","0","0","0","0","0","0","AT","290","7011817","0","kraeutermax.com","0"
"27.14","[]","0","780","2022-11-04T15:05:01.302Z","0","489","875","2022-10-31","780","0","0","0","0","0","0","DE","55","7415025","0","fantastischleben.de","0"
"127.81","[]","0","11359","2022-11-04T15:04:59.963Z","0","490","22842","2022-10-31","777","0","0","0","0","0","16","FR","55","6850853","0","www.bertschat.fr","0"
"383.29","[]","0","2342","2022-11-04T15:05:02.439Z","0","491","4045","2022-10-31","775","0","0","0","0","0","300","IN","14","6968552","0","urbanyog.com","2"
"27.47","[]","0","1074","2022-11-04T15:04:59.158Z","0","492","1555","2022-10-31","775","0","0","0","0","0","0","GB","43","7064380","0","www.shelash.co.uk","0"
"2509.19","[]","0","1015","2022-11-04T15:05:01.370Z","1937","493","1515","2022-10-31","773","0","0","0","0","0","0","PK","126","6963928","0","bumborshoes.com","17"
"63.82","[]","0","773","2022-11-04T15:05:01.373Z","0","494","1325","2022-10-31","773","0","0","0","0","0","0","AU","250","7453939","0","www.playfulpets.com.au","0"
"27.39","[7509,15511,14818]","0","770","2022-11-04T15:05:01.895Z","0","495","1042","2022-10-31","770","0","0","0","0","0","0","NL","118","7617946","0","www.toners-kopen.com","0"
"26.16","[]","0","1129","2022-11-04T15:05:00.795Z","42","496","3533","2022-10-31","769","0","0","0","0","0","0","US","865","6827865","0","shoplnboutique.com","0"
"232.23","[]","0","998","2022-11-04T15:04:59.284Z","269","497","6197","2022-10-31","768","0","0","0","0","0","0","BR","134","6945260","0","estilodaluna.com","6"
"29.06","[]","0","781","2022-11-04T15:05:00.206Z","0","498","8645","2022-10-31","768","0","0","0","0","0","0","AU","216","6785108","0","suribaby.store","0"
"8.33","[]","0","1084","2022-11-04T15:04:59.157Z","0","499","2529","2022-10-31","766","0","0","0","0","0","0","CA","630","6800902","0","thefarmerskitchengrocery.com","0"
"18.92","[]","0","766","2022-11-04T15:04:59.962Z","0","500","811","2022-10-31","766","0","0","0","0","0","0","US","8","7445215","0","santecobottle.com","0"
"30.09","[]","0","838","2022-11-04T15:05:01.895Z","9","501","4696","2022-10-31","764","0","0","0","0","0","0","US","119","7259423","0","elrickysgarage.com","0"
"1906.67","[]","0","949","2022-11-04T15:05:02.913Z","0","502","1320","2022-10-31","763","0","0","0","0","0","0","KE","75","6880328","0","atricana.shop","0"
"44.11","[]","0","948","2022-11-04T15:05:01.894Z","0","503","1370","2022-10-31","761","0","0","0","0","0","0","SK","176","7049391","0","www.loniusay.shop","0"
"34.66","[11828,11765,11064]","0","761","2022-11-04T15:05:01.369Z","0","504","998","2022-10-31","761","0","0","0","0","0","0","US","113","7719091","0","spotluxe.us","0"
"791.82","[]","0","766","2022-11-04T15:04:59.530Z","0","505","1443","2022-10-31","760","0","0","0","0","0","0","IN","188","7266913","0","itsinji.com","0"
"222.39","[]","0","758","2022-11-04T15:05:01.302Z","0","506","1284","2022-10-31","758","0","0","0","0","0","0","EG","153","7503066","0","havanassecreteg.com","0"
"17855.16","[]","0","757","2022-11-04T15:05:01.896Z","148206","507","1768","2022-10-31","757","0","0","0","0","0","0","IQ","451","7385161","0","www.ookydoky.com","2"
"22.07","[]","0","950","2022-11-04T15:05:01.894Z","50","508","1861","2022-10-31","756","0","0","0","0","0","0","GB","221","7189019","0","qognition.co.uk","0"
"28.72","[]","0","756","2022-11-04T15:04:59.936Z","0","509","3241","2022-10-31","756","0","0","0","0","0","0","US","269","7436008","0","royaltyforme.com","0"
"36.82","[]","0","1162","2022-11-04T15:05:02.440Z","41","510","4150","2022-10-31","755","0","0","0","0","0","0","US","661","6820253","0","doshopit.com","0"
"27.61","[]","0","1012","2022-11-04T15:05:02.447Z","0","511","2162","2022-10-31","755","0","0","0","0","0","0","US","171","7055559","0","beebyfashion.com","0"
"776.38","[]","0","753","2022-11-04T15:05:00.204Z","0","512","1326","2022-10-31","753","0","0","0","0","0","0","IN","143","7619019","0","gatim.in","0"
"69.17","[]","0","752","2022-11-04T15:05:01.899Z","278","513","991","2022-10-31","752","0","0","0","0","0","0","MX","111","7550733","0","supermeat.mx","0"
"145.85","[]","0","751","2022-11-04T15:04:59.961Z","0","514","925","2022-10-31","751","0","0","0","0","0","0","IT","147","7425435","0","hbofficialshoes.com","0"
"223759.4","[]","0","819","2022-11-04T15:04:59.532Z","34908","515","1268","2022-10-31","749","0","0","0","0","0","0","ID","133","7236074","2","batikuniversalku.com","9"
"106143.24","[]","0","1489","2022-11-04T15:04:59.753Z","0","516","2465","2022-10-31","747","0","0","0","0","0","637","CO","74","6950270","0","todobacano.store","0"
"87.08","[]","0","746","2022-11-04T15:05:02.910Z","0","517","4561","2022-10-31","746","0","0","0","0","0","0","NL","143","7621359","0","fluffsocialclub.com","0"
"18025.47","[]","0","1161","2022-11-04T15:05:01.374Z","0","518","1860","2022-10-31","744","0","0","0","0","0","0","CL","38","6772572","0","batistechile.cl","0"
"252.5","[]","0","1011","2022-11-04T15:05:00.814Z","0","519","1901","2022-10-31","743","0","0","0","0","0","0","SE","247","6783619","0","se.suztain.com","0"
"36.16","[11765,11828,11064]","0","743","2022-11-04T15:04:59.533Z","0","520","1146","2022-10-31","743","0","0","0","0","0","0","US","104","6873919","0","jurbes.com","0"
"5.33","[]","0","743","2022-11-04T15:05:02.472Z","0","521","1177","2022-10-31","743","0","0","0","0","0","0","KW","241","7616845","0","skaybeauty.com","0"
"202.14","[]","0","742","2022-11-04T15:05:02.471Z","4037","522","1086","2022-10-31","741","0","0","0","0","0","0","BR","29","7302754","0","murunga.com.br","0"
"844","[]","0","814","2022-11-04T15:05:02.911Z","0","523","1024","2022-10-31","736","0","0","0","0","0","0","IN","50","7172217","1","bettershopme.com","33"
"65.43","[]","0","735","2022-11-04T15:05:01.899Z","1044","524","1374","2022-10-31","735","0","0","0","0","0","0","DE","307","7723634","0","www.trendsgetter.de","0"
"21.84","[]","0","734","2022-11-04T15:05:01.372Z","0","525","749","2022-10-31","734","0","0","0","0","0","0","ES","7","7383356","0","masofertas.es","0"
"43.9","[]","0","784","2022-11-04T15:04:59.530Z","0","526","912","2022-10-31","731","0","0","0","0","0","0","NL","21","7270928","0","exulsanitair.nl","0"
"9.05","[]","0","761","2022-11-04T15:05:01.880Z","0","527","30665","2022-10-31","728","0","0","0","0","0","0","GB","118","6787614","0","lunarfalsenails.com","0"
"31.11","[11765,11828,11064]","0","726","2022-11-04T15:05:01.895Z","0","528","952","2022-10-31","726","0","0","0","0","0","0","US","105","7723336","0","wyndhamcreek.com","0"
"84.34","[]","0","725","2022-11-04T15:05:01.373Z","0","529","753","2022-10-31","725","0","0","0","0","0","0","PE","31","7592089","0","www.versebienpe.com","0"
"38.63","[]","0","725","2022-11-04T15:05:00.812Z","0","530","1385","2022-10-31","725","0","0","0","0","0","0","US","175","7679577","0","fashionbywad.com","0"
"94.83","[]","0","1185","2022-11-04T15:05:02.447Z","0","531","2213","2022-10-31","724","0","0","0","0","0","935","MX","227","7043900","0","animasustentable.com","0"
"71188.28","[]","0","723","2022-11-04T15:05:00.206Z","0","532","1077","2022-10-31","723","0","0","0","0","0","0","CO","226","7338821","0","diverpool.com.co","0"
"53066","[]","0","1234","2022-11-04T15:05:02.987Z","119730","533","1827","2022-10-31","722","0","0","0","0","0","857","CL","19","7022996","0","tienda.metodogrez.com","6"
"7030.98","[]","0","722","2022-11-04T15:05:02.442Z","0","534","892","2022-10-31","722","0","0","0","0","0","0","CL","92","7683050","0","vidasanaconamor.cl","0"
"8756.46","[]","0","721","2022-11-04T15:04:59.530Z","0","535","897","2022-10-31","721","0","0","0","0","0","0","JP","69","7312718","0","maguroittaku.com","0"
"81.32","[]","0","1296","2022-11-04T15:05:01.281Z","930","536","2263","2022-10-31","720","0","0","0","0","0","773","FR","45","6798633","0","www.laurajo.fr","0"
"198.97","[]","0","719","2022-11-04T15:05:02.986Z","0","537","2322","2022-10-31","719","0","0","0","0","0","0","LV","254","7820846","0","aklogistiks.com","0"
"45.27","[11828,11765,11064]","0","717","2022-11-04T15:05:02.443Z","0","538","939","2022-10-31","717","0","0","0","0","0","0","US","105","7722497","0","thehomedecore.us","0"
"265.31","[]","0","1267","2022-11-04T15:05:02.968Z","452","539","2810","2022-10-31","715","0","0","0","0","0","795","PK","761","7018162","0","lahorebasket.com","0"
"31.11","[11828,11765,11064]","0","714","2022-11-04T15:04:59.961Z","0","540","950","2022-10-31","714","0","0","0","0","0","0","US","105","7722185","0","atriumhomeandgarden.com","0"
"28.59","[]","0","2972","2022-11-04T15:04:59.157Z","0","541","6375","2022-10-31","713","0","0","0","0","0","183","US","349","6831399","0","www.highhorseclothingstore.com","0"
"16.49","[11064]","0","712","2022-11-04T15:05:02.911Z","1800","542","1242","2022-10-31","712","0","0","0","0","0","0","GB","249","7812162","0","axaly.co.uk","0"
"194.1","[]","0","711","2022-11-04T15:05:02.986Z","0","543","779","2022-10-31","711","0","0","0","0","0","0","DE","10","7618632","0","nordic.bagin.io","0"
"25.62","[]","0","906","2022-11-04T15:05:01.894Z","0","544","1245","2022-10-31","709","0","0","0","0","0","0","US","30","7095550","0","mpthreebaseball.com","0"
"35.88","[]","0","709","2022-11-04T15:05:02.913Z","0","545","1351","2022-10-31","709","0","0","0","0","0","0","DE","68","7366926","0","a-listnutritioneu.com","0"
"42.12","[]","0","2440","2022-11-04T15:05:00.206Z","2","546","4868","2022-10-31","708","0","0","0","0","0","260","US","224","6826077","0","rustandcedarboutique.com","0"
"39.33","[]","0","706","2022-11-04T15:05:01.880Z","0","547","3463","2022-10-31","706","0","0","0","0","0","0","US","305","7653330","0","cococouture.style","0"
"164.79","[]","0","705","2022-11-04T15:05:00.206Z","0","548","888","2022-10-31","705","0","0","0","0","0","0","BR","212","7355934","0","www.onpointfutshopp.com.br","0"
"2352.37","[]","0","717","2022-11-04T15:05:00.206Z","11990","549","886","2022-10-31","704","0","0","0","0","0","0","US","19","7294392","0","events.please.co","0"
"14.64","[]","0","704","2022-11-04T15:05:00.205Z","0","550","737","2022-10-31","704","0","0","0","0","0","0","US","6","6971698","0","thedrippad.com","0"
"2455","[]","0","740","2022-11-04T15:05:00.757Z","798","551","798","2022-10-31","703","0","0","0","0","0","0","DK","5","7237373","0","hugged.dk","10"
"221.43","[]","0","702","2022-11-04T15:05:02.968Z","0","552","3683","2022-10-31","702","0","0","0","0","0","0","DE","281","7109267","0","wenorwegians.com","0"
"32.9","[]","0","845","2022-11-04T15:05:00.811Z","0","553","1531","2022-10-31","701","0","0","0","0","0","0","US","44","7132425","0","sideviewparts.com","0"
"37.45","[]","0","701","2022-11-04T15:04:59.282Z","0","554","987","2022-10-31","701","0","0","0","0","0","0","CA","263","7595131","0","nutritionhouse.com","0"
"30.96","[]","0","699","2022-11-04T15:05:01.880Z","0","555","1357","2022-10-31","699","0","0","0","0","0","0","IT","387","7270881","0","cucuminiandmama.com","0"
"31.11","[11828,11765,11064]","0","699","2022-11-04T15:05:01.895Z","0","556","931","2022-10-31","699","0","0","0","0","0","0","US","105","7721023","0","dock95.com","0"
"43.89","[]","0","696","2022-11-04T15:05:01.373Z","0","557","2798","2022-10-31","696","0","0","0","0","0","0","CA","250","7853870","0","purpledogboutique.com","0"
"597.72","[]","0","695","2022-11-04T15:05:02.441Z","270","558","1658","2022-10-31","695","0","0","0","0","0","0","IN","609","7064999","0","eourmart.com","0"
"27.07","[]","0","2419","2022-11-04T15:05:02.968Z","0","559","4353","2022-10-31","694","0","0","0","0","0","261","PT","85","7028430","0","www.terramenta.eu","0"
"10.9","[]","0","880","2022-11-04T15:05:02.448Z","0","560","1213","2022-10-31","693","0","0","0","0","0","0","FR","52","7164959","0","bellavita-paris-shop.com","0"
"22.09","[]","0","693","2022-11-04T15:04:59.962Z","0","561","754","2022-10-31","693","0","0","0","0","0","0","EC","23","7591912","0","dtodocity.com","0"
"386.65","[]","0","925","2022-11-04T15:04:59.158Z","0","562","1669","2022-10-31","692","0","0","0","0","0","0","SE","160","7274278","0","www.lovenzo.se","0"
"61.94","[]","0","1586","2022-11-04T15:04:59.559Z","0","563","3030","2022-10-31","691","0","0","0","0","0","536","BR","241","7091801","0","www.lsmodaboutique.com","0"
"50.56","[]","0","810","2022-11-04T15:05:02.912Z","0","564","2010","2022-10-31","687","0","0","0","0","0","0","AU","76","6781381","0","au.sparms.com","0"
"61.56","[]","0","1685","2022-11-04T15:05:00.812Z","16406","565","4677","2022-10-31","683","0","0","0","0","0","483","DE","298","6783155","0","www.lakorsoulwear.com","9"
"438.97","[]","0","1849","2022-11-04T15:05:02.445Z","0","566","3148","2022-10-31","682","0","0","0","0","0","392","IN","66","6845238","0","ladecus.com","0"
"33.89","[]","0","682","2022-11-04T15:05:00.757Z","0","567","789","2022-10-31","682","0","0","0","0","0","0","US","29","7603564","0","www.carseatheadrestmerch.com","0"
"33.74","[]","0","701","2022-11-04T15:05:02.986Z","0","568","768","2022-10-31","681","0","0","0","0","0","0","US","24","7212036","0","legadoclothing.com","0"
"50.76","[]","0","679","2022-11-04T15:05:01.895Z","112661","569","1111","2022-10-31","679","0","0","0","0","0","0","US","253","7723393","0","southernfabric.com","0"
"352.22","[]","0","679","2022-11-04T15:05:02.471Z","0","570","774","2022-10-31","679","0","0","0","0","0","0","AU","41","7342034","0","bubbieco.com.au","0"
"874.88","[]","0","676","2022-11-04T15:04:59.282Z","0","571","681","2022-10-31","676","0","0","0","0","0","0","IN","8","7629095","0","www.herobuy.in","0"
"240.64","[]","0","1489","2022-11-04T15:05:00.205Z","0","572","2835","2022-10-31","675","0","0","0","0","0","590","ZA","260","7062181","0","www.amandajohnson.co.za","0"
"13.09","[]","0","761","2022-11-04T15:05:01.898Z","0","573","876","2022-10-31","675","0","0","0","0","0","0","DE","5","7240366","0","dampftornado.de","0"
"30125.03","[]","0","827","2022-11-04T15:05:00.796Z","0","574","1414","2022-10-31","674","0","0","0","0","0","0","CO","147","7035423","0","emiliocometienda.co","0"
"228.59","[]","0","670","2022-11-04T15:05:01.373Z","0","575","935","2022-10-31","670","0","0","0","0","0","0","AU","242","7445946","0","www.wowshopping.com.au","0"
"643.88","[]","0","879","2022-11-04T15:05:02.911Z","1262","576","1453","2022-10-31","669","0","0","0","0","0","0","TH","84","6778738","0","fittergear.co.th","6"
