"avg_price","category_nodes","yt_followers","sales_count","@timestamp","ig_followers","rank_num","sales_total","rank_date","sales_inc","tw_followers","fb_followers","pin_followers","tt_followers","category_id","last_rank_num","country_code","products_total","shop_id","ads_7_count","shop_domain","ads_30_count"
"922.5","[15098,14733,14603]","0","587","2022-11-04T15:04:55.217Z","0","798","1015","2022-10-31","173","0","0","0","0","0","0","IN","2","6931535","0","www.olega.co","0"
"198.22","[14818]","0","587","2022-11-04T15:04:55.721Z","0","799","943","2022-10-31","538","0","0","0","0","0","0","DK","85","7215884","0","lyxoshop.com","0"
"33.63","[]","0","584","2022-11-04T15:04:58.655Z","0","800","917","2022-10-31","465","0","0","0","0","0","0","AU","87","7151831","0","www.soekwholesale.com.au","0"
"22689.75","[]","0","582","2022-11-04T15:04:56.711Z","54050","801","2713","2022-10-31","579","0","0","0","0","0","0","CL","211","7089404","2","reest.cl","3"
"24.65","[]","0","582","2022-11-04T15:04:55.920Z","0","802","1222","2022-10-31","280","0","0","0","0","0","0","SG","149","7029030","0","yolofruits.com","0"
"500.39","[]","0","582","2022-11-04T15:04:55.217Z","0","803","1082","2022-10-31","380","0","0","0","0","0","0","SE","241","7167972","0","www.sthlmode.se","0"
"19.79","[]","0","582","2022-11-04T15:04:55.537Z","7975","804","885","2022-10-31","390","0","0","0","0","0","0","PT","29","6965532","0","aurifoods.pt","0"
"1059.21","[]","0","581","2022-11-04T15:04:57.112Z","0","805","3914","2022-10-31","581","0","0","0","0","0","0","IN","258","7590725","0","www.blamblack.com","0"
"15.02","[14900,1712]","0","580","2022-11-04T15:04:56.738Z","0","806","1496","2022-10-31","369","0","0","0","0","0","0","US","32","7013532","0","zhengfangqiu.com","0"
"11.08","[12952,12933,12736]","0","579","2022-11-04T15:04:59.001Z","0","807","782","2022-10-31","579","0","0","0","0","0","0","GB","85","7654397","0","jaxterssomethingspecial.com","0"
"108.77","[]","0","578","2022-11-04T15:04:56.759Z","0","808","703","2022-10-31","561","0","0","0","0","0","0","AU","128","7318005","0","www.linosparkles.com","0"
"379340.18","[]","0","577","2022-11-04T15:04:58.438Z","0","809","1263","2022-10-31","572","0","0","0","0","0","0","ID","341","7165796","0","aliciacouture.com","0"
"44.52","[]","0","576","2022-11-04T15:04:58.483Z","0","810","766","2022-10-31","576","0","0","0","0","0","0","BR","75","7396790","0","dbvariedades.com.br","0"
"73.11","[]","0","574","2022-11-04T15:04:58.125Z","0","811","936","2022-10-31","329","0","0","0","0","0","0","BR","17","7067526","0","lojasize.com.br","0"
"29.95","[]","0","573","2022-11-04T15:04:55.732Z","0","812","591","2022-10-31","573","0","0","0","0","0","0","DE","2","7769761","0","www.ohr-freund.de","0"
"42.03","[]","0","572","2022-11-04T15:04:58.947Z","7000","813","908","2022-10-31","572","0","0","0","0","0","0","US","195","7754985","15","www.sassy2.com","27"
"42.52","[11064,11765,11828]","0","571","2022-11-04T15:04:58.482Z","0","814","1013","2022-10-31","571","0","0","0","0","0","0","US","113","6832277","0","gracewithcharm.com","0"
"26.48","[]","0","569","2022-11-04T15:04:55.923Z","0","815","1664","2022-10-31","79","0","0","0","0","0","0","US","90","6822220","0","shinedesignco.co","0"
"1148.91","[]","0","569","2022-11-04T15:04:58.197Z","2467","816","978","2022-10-31","483","0","0","0","0","0","0","IN","67","7146932","2","didasports.com","9"
"9.18","[]","0","569","2022-11-04T15:04:56.491Z","0","817","665","2022-10-31","514","0","0","0","0","0","0","CA","16","7289737","0","craftsandthings.ca","1"
"21.67","[]","0","568","2022-11-04T15:04:58.125Z","0","818","1046","2022-10-31","387","0","0","0","0","0","0","FR","116","7170250","0","milsens.fr","0"
"41.09","[12740,12737,12736]","0","568","2022-11-04T15:04:58.125Z","0","819","994","2022-10-31","207","0","0","0","0","0","0","US","23","6910464","0","perpetualstraps.com","0"
"86.9","[]","0","568","2022-11-04T15:04:56.711Z","4994","820","954","2022-10-31","568","0","0","0","0","0","0","US","213","7574373","0","nvx.com","1"
"16365.87","[]","0","567","2022-11-04T15:04:57.112Z","0","821","994","2022-10-31","364","0","0","0","0","0","0","CL","46","6909264","0","nativaustral.com","0"
"3.75","[]","0","566","2022-11-04T15:04:57.622Z","0","822","1617","2022-10-31","38","0","0","0","0","0","0","IT","176","7020775","0","www.ibeautyluxury.it","0"
"78.14","[]","0","565","2022-11-04T15:04:57.620Z","0","823","800","2022-10-31","399","0","0","0","0","0","0","US","22","7096037","0","alexterrible.com","0"
"59.89","[]","0","564","2022-11-04T15:04:55.920Z","0","824","1627","2022-10-31","272","0","0","0","0","0","0","US","442","7027753","0","austar-us.com","0"
"179.45","[11064,3075]","0","564","2022-11-04T15:04:58.811Z","0","825","666","2022-10-31","564","0","0","0","0","0","0","AU","43","7345201","0","pawsclawsandhooves.com.au","0"
"31.49","[]","0","563","2022-11-04T15:04:56.503Z","63","826","1682","2022-10-31","183","0","0","0","0","0","0","US","175","6820424","0","houseofbella.net","0"
"1994.31","[14818]","0","563","2022-11-04T15:04:59.000Z","70477","827","621","2022-10-31","563","0","0","0","0","0","0","PK","16","7500490","0","bismakhanenterprise.com","0"
"194","[]","0","560","2022-11-04T15:04:57.091Z","0","828","601","2022-10-31","560","0","0","0","0","0","0","MY","6","7363955","0","umhaj.com","0"
"72.14","[]","0","559","2022-11-04T15:04:58.127Z","558","829","8333","2022-10-31","559","0","0","0","0","0","0","ES","492","7469119","0","culturaurbana.shop","0"
"36.43","[]","0","559","2022-11-04T15:04:58.197Z","0","830","2777","2022-10-31","-178","0","0","0","0","0","848","US","252","6947904","0","kicksncrawlsofficial.com","0"
"44.38","[]","0","559","2022-11-04T15:04:57.111Z","7230","831","1776","2022-10-31","282","0","0","0","0","0","0","US","289","6821219","0","muskyfool.com","0"
"649.73","[]","0","555","2022-11-04T15:04:58.948Z","0","832","998","2022-10-31","555","0","0","0","0","0","0","IN","240","7494117","0","www.flamboyanttrends.com","0"
"151.43","[]","0","552","2022-11-04T15:04:58.438Z","0","833","3596","2022-10-31","443","0","0","0","0","0","0","BR","165","7094001","0","kembelstore.com.br","0"
"40.61","[]","0","552","2022-11-04T15:04:57.371Z","0","834","1397","2022-10-31","552","0","0","0","0","0","0","US","208","7483905","0","miaandcami.com","0"
"1024.2","[]","0","552","2022-11-04T15:04:55.186Z","25204","835","1241","2022-10-31","166","0","0","0","0","0","0","PK","181","7092715","0","artbeat.pk","3"
"47.44","[]","0","552","2022-11-04T15:04:55.339Z","0","836","756","2022-10-31","552","0","0","0","0","0","0","US","34","7700301","0","luciblk.com","0"
"89.54","[]","0","551","2022-11-04T15:04:56.711Z","31508","837","2518","2022-10-31","519","0","0","0","0","0","0","DE","193","7177946","6","copenhagencartel.de","43"
"152470.83","[]","0","551","2022-11-04T15:04:57.371Z","0","838","1709","2022-10-31","521","0","0","0","0","0","0","ID","96","6793349","0","arrastudios.com","0"
"3161.69","[]","0","550","2022-11-04T15:04:59.001Z","0","839","988","2022-10-31","550","0","0","0","0","0","0","IN","59","7830140","0","cart.atomwellness.com","0"
"36200","[]","0","549","2022-11-04T15:04:57.091Z","33","840","3625","2022-10-31","-753","0","0","0","0","0","484","CO","4","6769806","0","vicmoda.com","0"
"162.96","[]","0","549","2022-11-04T15:04:55.920Z","0","841","764","2022-10-31","514","0","0","0","0","0","0","BR","62","7032365","0","www.lurasports.com","0"
"172.17","[]","0","547","2022-11-04T15:04:58.811Z","0","842","709","2022-10-31","547","0","0","0","0","0","0","BR","100","7696947","0","recebastore.com","0"
"257.69","[]","0","546","2022-11-04T15:04:57.622Z","0","843","1851","2022-10-31","492","0","0","0","0","0","0","MX","7","7052291","0","mxcoffeebreak.com","0"
"65.63","[12437,12447]","0","546","2022-11-04T15:04:58.719Z","0","844","661","2022-10-31","546","0","0","0","0","0","0","AU","8","7721440","0","sunwardbound.com.au","0"
"189.12","[]","0","546","2022-11-04T15:04:58.125Z","0","845","602","2022-10-31","546","0","0","0","0","0","0","BR","307","6801429","0","useofertas123.com","0"
"6342.47","[11064]","0","545","2022-11-04T15:04:55.497Z","1557","846","1132","2022-10-31","318","0","0","0","0","0","0","IN","176","7241588","0","www.pavostud.io","0"
"236.75","[]","0","543","2022-11-04T15:04:58.483Z","0","847","2062","2022-10-31","525","0","0","0","0","0","0","FR","110","6790709","0","jeannevouland.com","0"
"33.35","[]","0","538","2022-11-04T15:04:57.335Z","0","848","616","2022-10-31","538","0","0","0","0","0","0","DE","43","7701803","0","www.panamia.de","0"
"29.82","[]","0","536","2022-11-04T15:04:57.092Z","2466","849","874","2022-10-31","370","0","0","0","0","0","0","DE","59","6792661","0","wikatech.com","0"
"116.88","[]","0","535","2022-11-04T15:04:56.738Z","32712","850","1547","2022-10-31","361","0","0","0","0","0","0","US","8","6793396","0","rosarugosa.ca","0"
"16.3","[]","0","535","2022-11-04T15:04:57.622Z","0","851","1330","2022-10-31","173","0","0","0","0","0","0","US","178","6823029","0","antoineliquor.com","0"
"20.42","[14818]","0","535","2022-11-04T15:04:58.126Z","0","852","599","2022-10-31","532","0","0","0","0","0","0","US","22","7052762","0","imaginflora.com","0"
"42.75","[12552,12594]","0","532","2022-11-04T15:04:58.994Z","4188","853","1423","2022-10-31","525","0","0","0","0","0","0","US","481","7255045","0","www.hottiesrevolt.com","0"
"22.8","[]","0","532","2022-11-04T15:04:57.620Z","0","854","1017","2022-10-31","532","0","0","0","0","0","0","SK","136","7204390","0","bellesilverco.com","0"
"1735.12","[]","0","531","2022-11-04T15:04:58.126Z","0","855","3148","2022-10-31","452","0","0","0","0","0","0","US","540","7261173","0","tullhomedecor.com","0"
"25.18","[]","0","530","2022-11-04T15:04:56.711Z","4413","856","834","2022-10-31","351","0","0","0","0","0","0","FR","47","6965631","0","www.bleu-blanc-ruche.fr","2"
"33.64","[]","0","529","2022-11-04T15:04:59.001Z","0","857","981","2022-10-31","529","0","0","0","0","0","0","US","149","7833432","0","hypnotic-fitness-and-fashion.com","0"
"38.47","[11828,11765,11064]","0","528","2022-11-04T15:04:57.101Z","0","858","867","2022-10-31","528","0","0","0","0","0","0","US","114","7369149","0","krisj.store","0"
"22.05","[]","0","527","2022-11-04T15:04:55.920Z","2490","859","1323","2022-10-31","200","0","0","0","0","0","0","NZ","228","7004356","0","huia.co.nz","0"
"33.97","[]","0","527","2022-11-04T15:04:55.377Z","0","860","1256","2022-10-31","527","0","0","0","0","0","0","US","213","7825356","0","www.empressesofearthboutique.com","0"
"50.48","[]","0","527","2022-11-04T15:04:59.001Z","0","861","1104","2022-10-31","527","0","0","0","0","0","0","US","223","7830806","0","lovelifeinstyle.com","0"
"26.73","[]","0","524","2022-11-04T15:04:58.126Z","0","862","1169","2022-10-31","524","0","0","0","0","0","0","US","387","7068963","0","holmesstyle.com","0"
"58.62","[]","0","523","2022-11-04T15:04:58.127Z","0","863","1118","2022-10-31","523","0","0","0","0","0","0","US","129","7837283","0","www.zzzbag.com","0"
"44.77","[]","0","523","2022-11-04T15:04:57.908Z","0","864","1014","2022-10-31","523","0","0","0","0","0","0","CA","387","7447494","0","soulofhalloween.ca","0"
"622.49","[]","0","522","2022-11-04T15:04:58.719Z","0","865","1632","2022-10-31","40","0","0","0","0","0","0","GB","93","6784805","0","www.hdmsolar.co.uk","0"
"54.27","[]","0","519","2022-11-04T15:04:55.338Z","0","866","838","2022-10-31","519","0","0","0","0","0","0","PL","41","7252126","0","soapforglobe.com","0"
"971.19","[11885]","0","518","2022-11-04T15:04:55.920Z","1764","867","627","2022-10-31","511","0","0","0","0","0","0","IN","27","7107669","6","www.babyforest.in","14"
"1136.5","[]","0","516","2022-11-04T15:04:56.759Z","0","868","550","2022-10-31","516","0","0","0","0","0","0","SE","4","7418557","0","welify.de","0"
"66.35","[]","0","515","2022-11-04T15:04:56.505Z","0","869","1072","2022-10-31","515","0","0","0","0","0","0","NL","273","7362215","0","www.home-fashion-bybianca.com","0"
"62.19","[]","0","514","2022-11-04T15:04:58.126Z","0","870","2326","2022-10-31","94","0","0","0","0","0","0","US","329","6985111","0","babysbreathlayette.com","0"
"646.1","[]","0","514","2022-11-04T15:04:58.655Z","0","871","801","2022-10-31","514","0","0","0","0","0","0","IN","69","7369762","0","www.thefyra.com","0"
"55.13","[]","0","509","2022-11-04T15:04:54.983Z","0","872","1144","2022-10-31","-28","0","0","0","0","0","0","GB","30","7059321","0","corazoncoleccion.com","0"
"56.5","[]","0","508","2022-11-04T15:04:58.719Z","0","873","906","2022-10-31","146","0","0","0","0","0","0","AU","12","6776798","0","thepatchremedy.com","0"
"76.2","[]","0","507","2022-11-04T15:04:58.125Z","323","874","3056","2022-10-31","-534","0","0","0","0","0","620","US","1154","6882958","0","creativedigitalllc.com","0"
"81.84","[]","0","507","2022-11-04T15:04:55.048Z","122644","875","2916","2022-10-31","507","0","0","0","0","0","0","ES","328","7685651","0","nuriacobo.com","0"
"19.35","[]","0","507","2022-11-04T15:04:56.738Z","0","876","1500","2022-10-31","226","0","0","0","0","0","0","IT","238","6845967","0","shop-egonails.com","0"
"23.49","[]","0","505","2022-11-04T15:04:54.982Z","0","877","1073","2022-10-31","289","0","0","0","0","0","0","US","73","6866280","0","www.swampdog.com","0"
"26.22","[]","0","504","2022-11-04T15:04:55.920Z","0","878","1183","2022-10-31","257","0","0","0","0","0","0","IT","326","7016231","0","bellamica.it","0"
"37.26","[]","0","502","2022-11-04T15:04:57.101Z","0","879","1094","2022-10-31","378","0","0","0","0","0","0","ES","95","7175855","0","esenziashop.es","0"
"124.88","[]","0","502","2022-11-04T15:04:57.621Z","0","880","897","2022-10-31","502","0","0","0","0","0","0","AU","255","7653153","0","www.smileshops.com.au","0"
"1.87","[]","0","501","2022-11-04T15:04:55.377Z","0","881","1291","2022-10-31","501","0","0","0","0","0","0","US","34","7395912","0","princecharmingstore.com","0"
"56.89","[]","0","501","2022-11-04T15:04:57.335Z","0","882","913","2022-10-31","501","0","0","0","0","0","0","DE","208","7579524","0","tina-i-fashion.de","0"
"30.64","[]","0","500","2022-11-04T15:04:57.334Z","0","883","897","2022-10-31","337","0","0","0","0","0","0","BE","123","7105172","0","www.hejmee.be","0"
"142.28","[13879,13706,13705]","0","500","2022-11-04T15:04:58.439Z","0","884","800","2022-10-31","500","0","0","0","0","0","0","GB","50","7763201","0","bathroom4less.com","0"
"917.34","[]","0","499","2022-11-04T15:04:55.216Z","0","885","1735","2022-10-31","304","0","0","0","0","0","0","IN","252","6785486","0","www.blocksandprintsonline.com","0"
"39.95","[]","0","499","2022-11-04T15:04:58.456Z","0","886","892","2022-10-31","152","0","0","0","0","0","0","DE","2","6985917","0","thelovestory-couple.nl","0"
"118.75","[]","0","499","2022-11-04T15:04:55.186Z","1735","887","889","2022-10-31","405","0","0","0","0","0","0","IN","48","7166558","0","paalaarurbanfarms.in","1"
"10879.91","[]","0","499","2022-11-04T15:04:57.908Z","0","888","661","2022-10-31","499","0","0","0","0","0","0","CZ","33","7459387","0","woombikes.cz","0"
"649.68","[]","0","497","2022-11-04T15:04:57.623Z","0","889","1038","2022-10-31","497","0","0","0","0","0","0","DK","262","7326428","0","liststore.dk","0"
"30.86","[]","0","497","2022-11-04T15:04:57.908Z","0","890","1028","2022-10-31","497","0","0","0","0","0","0","FR","273","7506725","0","secret-bebe.com","0"
"42.66","[]","0","496","2022-11-04T15:04:57.620Z","0","891","1419","2022-10-31","462","0","0","0","0","0","0","US","28","7282516","0","spiritswithsmoke.com","0"
"26.03","[14439]","0","496","2022-11-04T15:04:57.336Z","0","892","584","2022-10-31","496","0","0","0","0","0","0","US","32","7639396","0","perfectjewellerygifts.co","0"
"22.57","[]","0","496","2022-11-04T15:04:57.334Z","0","893","568","2022-10-31","496","0","0","0","0","0","0","US","53","7404230","0","goldenshopperus.com","0"
"3386.7","[]","0","495","2022-11-04T15:04:57.090Z","13888","894","6948","2022-10-31","495","0","0","0","0","0","0","PH","447","7409844","2","complexlifestylestore.com","6"
"34.1","[]","0","495","2022-11-04T15:04:55.895Z","0","895","2728","2022-10-31","399","0","0","0","0","0","0","US","312","6784129","0","swh420.com","0"
"599","[]","0","494","2022-11-04T15:04:58.720Z","1006","896","1368","2022-10-31","-58","0","0","0","0","0","0","IN","56","7007413","0","beingbeast.in","0"
"35.29","[]","0","494","2022-11-04T15:04:57.093Z","0","897","983","2022-10-31","494","0","0","0","0","0","0","US","207","6912306","0","www.shoptriumphboutique.com","0"
"279.75","[]","0","492","2022-11-04T15:04:58.126Z","0","898","636","2022-10-31","427","0","0","0","0","0","0","SE","8","7203429","0","devoir.se","0"
"1088.36","[]","0","491","2022-11-04T15:04:54.864Z","0","899","759","2022-10-31","491","0","0","0","0","0","0","IN","141","7572130","0","iimly.com","0"
"133.48","[]","0","490","2022-11-04T15:04:58.483Z","8806","900","3153","2022-10-31","434","0","0","0","0","0","0","PE","213","6808107","0","wrangler.com.pe","0"
"2644.71","[]","0","490","2022-11-04T15:04:58.811Z","36271","901","1698","2022-10-31","-92","0","0","0","0","0","0","IN","280","6838714","0","ikichic.com","3"
"19.6","[12772,12737,12736]","0","490","2022-11-04T15:04:56.504Z","0","902","751","2022-10-31","258","0","0","0","0","0","0","US","5","7229422","0","stationerytoy.com","0"
"37.23","[]","0","490","2022-11-04T15:04:57.091Z","0","903","559","2022-10-31","490","0","0","0","0","0","0","DE","8","7134435","0","whitesparkly.de","0"
"1536.56","[]","0","489","2022-11-04T15:04:59.001Z","0","904","562","2022-10-31","489","0","0","0","0","0","0","IN","16","7613772","0","rwange.store","0"
"228.73","[]","0","488","2022-11-04T15:04:58.811Z","251","905","1437","2022-10-31","488","0","0","0","0","0","0","GT","602","7345794","0","celularesjandy.com.gt","0"
"683.97","[]","0","488","2022-11-04T15:04:55.376Z","8103","906","986","2022-10-31","269","0","0","0","0","0","0","PK","87","6965994","0","pakola.com.pk","0"
"122.49","[]","0","488","2022-11-04T15:04:58.483Z","0","907","807","2022-10-31","286","0","0","0","0","0","0","BR","97","6987820","0","www.lojafutnet.com","0"
"2321.71","[]","0","488","2022-11-04T15:04:55.378Z","12289","908","664","2022-10-31","439","0","0","0","0","0","0","PK","45","6776822","3","drstitchess.com","15"
"24.36","[]","0","487","2022-11-04T15:04:58.947Z","3090","909","856","2022-10-31","473","0","0","0","0","0","0","PT","276","7210800","0","villebee.com","8"
"16.48","[]","0","487","2022-11-04T15:04:55.375Z","232","910","496","2022-10-31","487","0","0","0","0","0","0","US","3","7716762","1","www.hauntedforeststatesboro.com","2"
"51.24","[]","0","486","2022-11-04T15:04:55.920Z","0","911","1047","2022-10-31","476","0","0","0","0","0","0","IT","142","7260833","0","store.spalferrara.it","0"
"24.65","[]","0","485","2022-11-04T15:04:58.720Z","0","912","1578","2022-10-31","409","0","0","0","0","0","0","IT","309","7062828","0","www.pettihome.shop","0"
"9847.03","[]","0","484","2022-11-04T15:04:55.375Z","43782","913","1279","2022-10-31","327","0","0","0","0","0","0","CL","340","6809437","0","modaestroz.com","21"
"80.98","[]","0","484","2022-11-04T15:04:55.375Z","6203","914","869","2022-10-31","484","0","0","0","0","0","0","BR","231","7324399","0","www.singlesilvershop.com.br","7"
"3150.14","[]","0","484","2022-11-04T15:04:55.339Z","0","915","559","2022-10-31","484","0","0","0","0","0","0","JP","21","7451238","0","rockbros.jp","0"
"389","[]","0","483","2022-11-04T15:04:56.503Z","0","916","1404","2022-10-31","328","0","0","0","0","0","0","EG","211","6807772","0","www.koka-eg.com","0"
"29.05","[]","0","482","2022-11-04T15:04:55.376Z","0","917","2536","2022-10-31","217","0","0","0","0","0","0","FR","41","6844077","0","lebonshop.fr","0"
"92.53","[]","0","480","2022-11-04T15:04:55.497Z","0","918","1363","2022-10-31","-107","0","0","0","0","0","0","US","95","6864879","0","chesleycarele.com","0"
"3041.16","[]","0","480","2022-11-04T15:04:56.759Z","0","919","641","2022-10-31","480","0","0","0","0","0","0","MX","32","7687214","0","granshopping.com.mx","0"
"10812.61","[]","0","480","2022-11-04T15:04:55.338Z","0","920","517","2022-10-31","477","0","0","0","0","0","0","JP","76","7320499","0","store.nadaman.co.jp","0"
"128.69","[]","0","477","2022-11-04T15:04:55.216Z","0","921","1102","2022-10-31","41","0","0","0","0","0","0","BR","9","6852715","0","www.rdxmarket.com.br","0"
"5.83","[]","0","477","2022-11-04T15:04:57.371Z","0","922","758","2022-10-31","477","0","0","0","0","0","0","DE","45","7766847","0","jerky.store","0"
"899.13","[]","0","476","2022-11-04T15:04:57.092Z","0","923","1022","2022-10-31","11","0","0","0","0","0","0","IN","24","6814999","0","amuranutrition.com","0"
"82.97","[]","0","476","2022-11-04T15:04:55.922Z","0","924","719","2022-10-31","476","0","0","0","0","0","0","RO","103","7583676","0","www.badaboo.ro","0"
"59.7","[]","0","475","2022-11-04T15:04:56.503Z","0","925","1827","2022-10-31","425","0","0","0","0","0","0","FR","280","7167036","0","revendeurs.chantal-b.com","0"
"27.87","[]","0","474","2022-11-04T15:04:57.888Z","0","926","562","2022-10-31","429","0","0","0","0","0","0","US","10","6955533","0","lyfestylshop.com","0"
"30.44","[]","0","470","2022-11-04T15:04:55.377Z","0","927","837","2022-10-31","470","0","0","0","0","0","0","US","251","7590651","0","rockshoprecordstores.com","0"
"30.5","[]","0","470","2022-11-04T15:04:56.492Z","0","928","801","2022-10-31","144","0","0","0","0","0","0","FR","2","7064653","0","mamiebouillotte.fr","0"
"19.06","[]","0","468","2022-11-04T15:04:57.620Z","0","929","1218","2022-10-31","468","0","0","0","0","0","0","US","282","7443189","0","hookahwholesale.co","0"
"42.83","[]","0","468","2022-11-04T15:04:58.126Z","0","930","1081","2022-10-31","389","0","0","0","0","0","0","DE","135","7154377","0","womanist.de","0"
"19.1","[]","0","468","2022-11-04T15:04:54.983Z","0","931","653","2022-10-31","331","0","0","0","0","0","0","US","11","7232884","0","supercleday.com","0"
"28.03","[]","0","468","2022-11-04T15:04:56.491Z","0","932","582","2022-10-31","468","0","0","0","0","0","0","DE","20","7811818","0","nelipies.de","0"
"32.75","[]","0","467","2022-11-04T15:04:57.335Z","0","933","1437","2022-10-31","467","0","0","0","0","0","0","GB","262","7581628","0","cbdawgs.com","0"
"74.97","[]","0","467","2022-11-04T15:04:57.621Z","0","934","1338","2022-10-31","467","0","0","0","0","0","0","US","188","7535491","0","www.houseofjara.com","0"
"34.99","[12582,12552]","0","467","2022-11-04T15:04:55.732Z","0","935","676","2022-10-31","280","0","0","0","0","0","0","DE","2","6992286","0","tiarys.de","0"
"695.36","[]","0","466","2022-11-04T15:04:58.125Z","0","936","1230","2022-10-31","131","0","0","0","0","0","0","EG","97","6898702","0","shopmaisontajj.com","0"
"511.44","[]","0","466","2022-11-04T15:04:55.732Z","0","937","788","2022-10-31","466","0","0","0","0","0","0","PK","276","7811258","0","www.s-amden.com","0"
"221.55","[]","0","464","2022-11-04T15:04:57.860Z","2326","938","917","2022-10-31","464","0","0","0","0","0","0","DK","429","7415100","0","hw-homeware.dk","18"
"34.91","[11064]","0","462","2022-11-04T15:04:58.438Z","18","939","9121","2022-10-31","462","0","0","0","0","0","0","US","121","7473760","0","therefinedemporium.com","0"
"48.02","[]","0","462","2022-11-04T15:04:58.655Z","0","940","1149","2022-10-31","456","0","0","0","0","0","0","US","840","7147137","0","gilia-couture.com","0"
"29.49","[]","0","462","2022-11-04T15:04:55.920Z","0","941","627","2022-10-31","426","0","0","0","0","0","0","BE","44","7217091","0","www.cokoa.be","0"
"333.94","[]","0","462","2022-11-04T15:04:57.860Z","0","942","553","2022-10-31","462","0","0","0","0","0","0","AU","37","7571472","0","australiatwoyou.com","0"
"171","[]","0","461","2022-11-04T15:04:58.719Z","45425","943","649","2022-10-31","356","0","0","0","0","0","0","AU","5","6829847","8","au.loogguitars.com","43"
"186.54","[]","0","461","2022-11-04T15:04:57.620Z","0","944","594","2022-10-31","461","0","0","0","0","0","0","US","75","7471448","0","www.caliraisedmoto.com","0"
"29.09","[]","0","461","2022-11-04T15:04:56.759Z","0","945","517","2022-10-31","461","0","0","0","0","0","0","US","11","7337215","0","www.chloemoriondo.com","0"
"30.2","[]","0","461","2022-11-04T15:04:57.101Z","0","946","490","2022-10-31","461","0","0","0","0","0","0","FR","5","7370739","0","wellnailscare.com","0"
"16.33","[]","0","459","2022-11-04T15:04:55.895Z","0","947","972","2022-10-31","262","0","0","0","0","0","0","CA","108","6812322","0","chocolatssuisses.com","0"
"52.5","[]","0","458","2022-11-04T15:04:55.732Z","0","948","4157","2022-10-31","-487","0","0","0","0","0","685","AU","207","6848043","0","oxenau.com","0"
"1689.1","[]","0","458","2022-11-04T15:04:56.711Z","19624","949","3511","2022-10-31","-530","0","0","0","0","0","651","IN","255","6898667","8","gipsyonline.com","35"
"971.3","[]","0","458","2022-11-04T15:04:55.896Z","19722","950","1164","2022-10-31","458","0","0","0","0","0","0","HK","46","7612605","0","laneeight.hk","2"
"272.56","[]","0","458","2022-11-04T15:04:55.920Z","0","951","605","2022-10-31","431","0","0","0","0","0","0","PH","59","7268990","0","prescriptoph.com","0"
"25.05","[]","0","458","2022-11-04T15:04:55.338Z","0","952","502","2022-10-31","458","0","0","0","0","0","0","DE","63","7344107","0","velnu.de","0"
"103.48","[]","0","457","2022-11-04T15:04:56.738Z","0","953","992","2022-10-31","-20","0","0","0","0","0","0","PE","25","6863838","0","shopiperu.store","0"
"51.39","[]","0","456","2022-11-04T15:04:54.983Z","0","954","1169","2022-10-31","244","0","0","0","0","0","0","AU","317","7258081","0","leagueandlegends.com.au","0"
"3114.13","[]","0","456","2022-11-04T15:04:57.622Z","0","955","971","2022-10-31","160","0","0","0","0","0","0","JP","92","6891285","0","ciara-beautiful.com","0"
"7257.52","[]","0","455","2022-11-04T15:04:57.333Z","0","956","1011","2022-10-31","341","0","0","0","0","0","0","EG","244","7015897","0","egdigitaldreams.com","0"
"139.69","[]","0","455","2022-11-04T15:04:58.993Z","0","957","740","2022-10-31","399","0","0","0","0","0","0","BR","60","6835274","0","soulilyloja.com","0"
"182.71","[]","0","454","2022-11-04T15:04:57.371Z","0","958","1361","2022-10-31","208","0","0","0","0","0","0","SI","287","6881735","0","alcohol24.es","0"
"66.79","[]","0","454","2022-11-04T15:04:56.708Z","0","959","1140","2022-10-31","454","0","0","0","0","0","0","DE","454","7458006","0","shop.madameluvoo.de","0"
"23.39","[]","0","454","2022-11-04T15:04:58.656Z","0","960","482","2022-10-31","454","0","0","0","0","0","0","US","94","7452818","0","natureslimmer.com","0"
"24.66","[]","0","452","2022-11-04T15:04:57.621Z","0","961","1100","2022-10-31","-176","0","0","0","0","0","956","FR","7","6976214","0","www.game-s.fr","0"
"27.68","[11582,11505,11064]","0","452","2022-11-04T15:04:57.622Z","0","962","707","2022-10-31","443","0","0","0","0","0","0","US","13","7164981","0","www.ultimal.co","0"
"10525.63","[]","0","451","2022-11-04T15:04:58.125Z","3776","963","838","2022-10-31","451","0","0","0","0","0","0","JP","96","7399832","1","balancestyle.jp","2"
"114.15","[]","0","451","2022-11-04T15:04:57.335Z","0","964","470","2022-10-31","451","0","0","0","0","0","0","BR","25","7639300","0","araraloja.online","0"
"99.69","[]","0","450","2022-11-04T15:04:55.377Z","873","965","657","2022-10-31","450","0","0","0","0","0","0","AU","88","7351412","0","www.circulon.com.au","15"
"2634.76","[]","0","449","2022-11-04T15:04:57.090Z","40505","966","1522","2022-10-31","314","0","0","0","0","0","0","AR","300","6987187","9","rosario.pluspet.com.ar","21"
"156.03","[]","0","449","2022-11-04T15:04:55.923Z","0","967","1345","2022-10-31","210","0","0","0","0","0","0","DK","113","6841652","0","www.herbz.dk","0"
"44.9","[]","0","449","2022-11-04T15:04:56.504Z","0","968","1042","2022-10-31","207","0","0","0","0","0","0","NL","43","7018801","0","webshop.persu.nl","0"
